,ngram,age,words,lookup_index,child,length
9745,AB,1.7,"('up', 'Daddy')",9485,Naima (Providence),2
9746,AB,1.7,"('got', 'a')",9486,Naima (Providence),2
9747,BC,1.7,"('a', 'hand')",9486,Naima (Providence),2
9748,ABC,1.7,"('got', 'a', 'hand')",9486,Naima (Providence),3
9749,AB,1.7,"('hand', 'big')",9487,Naima (Providence),2
9750,BC,1.7,"('big', 'one')",9487,Naima (Providence),2
9751,ABC,1.7,"('hand', 'big', 'one')",9487,Naima (Providence),3
9752,AB,1.7,"('clap', 'Naima')",9488,Naima (Providence),2
9753,BC,1.7,"('Naima', 'pop')",9488,Naima (Providence),2
9754,ABC,1.7,"('clap', 'Naima', 'pop')",9488,Naima (Providence),3
9755,AA,1.7,"('moo', 'moo')",9489,Naima (Providence),2
9756,AA,1.7,"('moo', 'moo')",9489,Naima (Providence),2
9757,AAA,1.7,"('moo', 'moo', 'moo')",9489,Naima (Providence),3
9758,AB,1.7,"('my', 'llama')",9490,Naima (Providence),2
9759,BC,1.7,"('llama', 'book')",9490,Naima (Providence),2
9760,ABC,1.7,"('my', 'llama', 'book')",9490,Naima (Providence),3
9761,AB,1.7,"('horse', 'nursing')",9491,Naima (Providence),2
9762,BA,1.7,"('nursing', 'horse')",9491,Naima (Providence),2
9763,ABA,1.7,"('horse', 'nursing', 'horse')",9491,Naima (Providence),3
9764,AA,1.7,"('baa', 'baa')",9492,Naima (Providence),2
9765,AA,1.7,"('baa', 'baa')",9492,Naima (Providence),2
9766,AAA,1.7,"('baa', 'baa', 'baa')",9492,Naima (Providence),3
9767,AB,1.7,"('llama', 'baby')",9493,Naima (Providence),2
9768,BA,1.7,"('baby', 'llama')",9493,Naima (Providence),2
9769,ABA,1.7,"('llama', 'baby', 'llama')",9493,Naima (Providence),3
9770,AB,1.7,"(""Mommy's"", 'hand')",9494,Naima (Providence),2
9771,BA,1.7,"('hand', ""Mommy's"")",9494,Naima (Providence),2
9772,ABA,1.7,"(""Mommy's"", 'hand', ""Mommy's"")",9494,Naima (Providence),3
9773,AB,1.7,"('Daddy', 'hold')",9495,Naima (Providence),2
9774,BA,1.7,"('hold', 'Daddy')",9495,Naima (Providence),2
9775,ABA,1.7,"('Daddy', 'hold', 'Daddy')",9495,Naima (Providence),3
9776,AB,1.7,"('book', 'Mama')",9496,Naima (Providence),2
9777,BA,1.7,"('Mama', 'book')",9496,Naima (Providence),2
9778,ABA,1.7,"('book', 'Mama', 'book')",9496,Naima (Providence),3
9779,AB,1.7,"('inside', 'the')",9497,Naima (Providence),2
9780,BC,1.7,"('the', 'puppy')",9497,Naima (Providence),2
9781,ABC,1.7,"('inside', 'the', 'puppy')",9497,Naima (Providence),3
9782,AB,1.7,"('inside', 'the')",9498,Naima (Providence),2
9783,BC,1.7,"('the', 'puppy')",9498,Naima (Providence),2
9784,ABC,1.7,"('inside', 'the', 'puppy')",9498,Naima (Providence),3
9785,AB,1.7,"('kick', 'a')",9499,Naima (Providence),2
9786,BC,1.7,"('a', 'ball')",9499,Naima (Providence),2
9787,ABC,1.7,"('kick', 'a', 'ball')",9499,Naima (Providence),3
9788,AB,1.7,"('book', 'Nai_Nai')",9500,Naima (Providence),2
9789,BA,1.7,"('Nai_Nai', 'book')",9500,Naima (Providence),2
9790,ABA,1.7,"('book', 'Nai_Nai', 'book')",9500,Naima (Providence),3
9791,AB,1.7,"('pick', 'a')",9501,Naima (Providence),2
9792,BC,1.7,"('a', 'Nai_Nai')",9501,Naima (Providence),2
9793,ABC,1.7,"('pick', 'a', 'Nai_Nai')",9501,Naima (Providence),3
9794,AB,1.7,"('box', 'water')",9502,Naima (Providence),2
9795,BA,1.7,"('water', 'box')",9502,Naima (Providence),2
9796,ABA,1.7,"('box', 'water', 'box')",9502,Naima (Providence),3
9797,AB,1.7,"('give', 'Naima')",9503,Naima (Providence),2
9798,BB,1.7,"('Naima', 'Naima')",9503,Naima (Providence),2
9799,ABB,1.7,"('give', 'Naima', 'Naima')",9503,Naima (Providence),3
9800,AB,1.7,"('bear', 'fuzzy')",9504,Naima (Providence),2
9801,BA,1.7,"('fuzzy', 'bear')",9504,Naima (Providence),2
9802,ABA,1.7,"('bear', 'fuzzy', 'bear')",9504,Naima (Providence),3
9803,AB,1.7,"('wipes', 'under')",9505,Naima (Providence),2
9804,BA,1.7,"('under', 'wipes')",9505,Naima (Providence),2
9805,ABA,1.7,"('wipes', 'under', 'wipes')",9505,Naima (Providence),3
9806,AB,1.7,"('clothes', 'library')",9506,Naima (Providence),2
9807,BA,1.7,"('library', 'clothes')",9506,Naima (Providence),2
9808,ABA,1.7,"('clothes', 'library', 'clothes')",9506,Naima (Providence),3
9809,AB,1.7,"('run', 'Grace')",9507,Naima (Providence),2
9810,BA,1.7,"('Grace', 'run')",9507,Naima (Providence),2
9811,ABA,1.7,"('run', 'Grace', 'run')",9507,Naima (Providence),3
9812,AB,1.7,"('run', 'Gracie')",9508,Naima (Providence),2
9813,BA,1.7,"('Gracie', 'run')",9508,Naima (Providence),2
9814,ABA,1.7,"('run', 'Gracie', 'run')",9508,Naima (Providence),3
9815,AA,1.7,"('meow', 'meow')",9509,Naima (Providence),2
9816,AA,1.7,"('meow', 'meow')",9509,Naima (Providence),2
9817,AAA,1.7,"('meow', 'meow', 'meow')",9509,Naima (Providence),3
9818,AA,1.7,"('meow', 'meow')",9510,Naima (Providence),2
9819,AA,1.7,"('meow', 'meow')",9510,Naima (Providence),2
9820,AAA,1.7,"('meow', 'meow', 'meow')",9510,Naima (Providence),3
9821,AA,1.7,"('kiss', 'kiss')",9511,Naima (Providence),2
9822,AB,1.7,"('kiss', 'cat')",9511,Naima (Providence),2
9823,AAB,1.7,"('kiss', 'kiss', 'cat')",9511,Naima (Providence),3
9824,AA,1.7,"('kitty', 'kitty')",9512,Naima (Providence),2
9825,AA,1.7,"('kitty', 'kitty')",9512,Naima (Providence),2
9826,AAA,1.7,"('kitty', 'kitty', 'kitty')",9512,Naima (Providence),3
9827,AA,1.7,"('meow', 'meow')",9513,Naima (Providence),2
9828,AA,1.7,"('meow', 'meow')",9513,Naima (Providence),2
9829,AAA,1.7,"('meow', 'meow', 'meow')",9513,Naima (Providence),3
9830,AA,1.7,"('bear', 'bear')",9514,Naima (Providence),2
9831,AA,1.7,"('bear', 'bear')",9514,Naima (Providence),2
9832,AAA,1.7,"('bear', 'bear', 'bear')",9514,Naima (Providence),3
9833,AB,1.7,"('bear', 'Mommy')",9515,Naima (Providence),2
9834,BA,1.7,"('Mommy', 'bear')",9515,Naima (Providence),2
9835,ABA,1.7,"('bear', 'Mommy', 'bear')",9515,Naima (Providence),3
9836,AB,1.7,"('Mommy', 'bear')",9516,Naima (Providence),2
9837,BC,1.7,"('bear', 'stuck')",9516,Naima (Providence),2
9838,ABC,1.7,"('Mommy', 'bear', 'stuck')",9516,Naima (Providence),3
9839,AB,1.7,"('sit', 'bear')",9517,Naima (Providence),2
9840,BA,1.7,"('bear', 'sit')",9517,Naima (Providence),2
9841,ABA,1.7,"('sit', 'bear', 'sit')",9517,Naima (Providence),3
9842,AA,1.7,"('cattie', 'cattie')",9518,Naima (Providence),2
9843,AB,1.7,"('cattie', 'sit')",9518,Naima (Providence),2
9844,AAB,1.7,"('cattie', 'cattie', 'sit')",9518,Naima (Providence),3
9845,AB,1.7,"('give', 'Mommy')",9519,Naima (Providence),2
9846,BA,1.7,"('Mommy', 'give')",9519,Naima (Providence),2
9847,ABA,1.7,"('give', 'Mommy', 'give')",9519,Naima (Providence),3
9848,AA,1.7,"('clown', 'clown')",9520,Naima (Providence),2
9849,AB,1.7,"('clown', 'taste')",9520,Naima (Providence),2
9850,AAB,1.7,"('clown', 'clown', 'taste')",9520,Naima (Providence),3
9851,AB,1.7,"('give', 'bear')",9521,Naima (Providence),2
9852,BC,1.7,"('bear', 'Mommy')",9521,Naima (Providence),2
9853,ABC,1.7,"('give', 'bear', 'Mommy')",9521,Naima (Providence),3
9854,AA,1.7,"('another', 'another')",9522,Naima (Providence),2
9855,AA,1.7,"('another', 'another')",9522,Naima (Providence),2
9856,AAA,1.7,"('another', 'another', 'another')",9522,Naima (Providence),3
9857,AB,1.7,"('sit', 'Mommy')",9523,Naima (Providence),2
9858,BA,1.7,"('Mommy', 'sit')",9523,Naima (Providence),2
9859,ABA,1.7,"('sit', 'Mommy', 'sit')",9523,Naima (Providence),3
9860,AA,1.7,"('Naima', 'Naima')",9524,Naima (Providence),2
9861,AB,1.7,"('Naima', 'talk')",9524,Naima (Providence),2
9862,AAB,1.7,"('Naima', 'Naima', 'talk')",9524,Naima (Providence),3
9863,AA,1.7,"('yummy', 'yummy')",9525,Naima (Providence),2
9864,AA,1.7,"('yummy', 'yummy')",9525,Naima (Providence),2
9865,AAA,1.7,"('yummy', 'yummy', 'yummy')",9525,Naima (Providence),3
9866,AA,1.7,"('Naima', 'Naima')",9526,Naima (Providence),2
9867,AB,1.7,"('Naima', 'bubbles')",9526,Naima (Providence),2
9868,AAB,1.7,"('Naima', 'Naima', 'bubbles')",9526,Naima (Providence),3
9869,AB,1.7,"('pop', 'Naima')",9527,Naima (Providence),2
9870,BA,1.7,"('Naima', 'pop')",9527,Naima (Providence),2
9871,ABA,1.7,"('pop', 'Naima', 'pop')",9527,Naima (Providence),3
9872,AB,1.7,"('bubbles', 'doing')",9528,Naima (Providence),2
9873,BA,1.7,"('doing', 'bubbles')",9528,Naima (Providence),2
9874,ABA,1.7,"('bubbles', 'doing', 'bubbles')",9528,Naima (Providence),3
9875,AA,1.7,"('this', 'this')",9529,Naima (Providence),2
9876,AB,1.7,"('this', 'is')",9529,Naima (Providence),2
9877,AAB,1.7,"('this', 'this', 'is')",9529,Naima (Providence),3
9878,AB,1.7,"('drive', 'Naima')",9530,Naima (Providence),2
9879,BA,1.7,"('Naima', 'drive')",9530,Naima (Providence),2
9880,ABA,1.7,"('drive', 'Naima', 'drive')",9530,Naima (Providence),3
9881,AA,1.7,"('see', 'see')",9531,Naima (Providence),2
9882,AB,1.7,"('see', 'Mommy')",9531,Naima (Providence),2
9883,AAB,1.7,"('see', 'see', 'Mommy')",9531,Naima (Providence),3
9884,AB,1.7,"('noise', 'train')",9532,Naima (Providence),2
9885,BC,1.7,"('train', 'noisy')",9532,Naima (Providence),2
9886,ABC,1.7,"('noise', 'train', 'noisy')",9532,Naima (Providence),3
9887,AB,1.7,"('shirt', 'Mommy')",9533,Naima (Providence),2
9888,BA,1.7,"('Mommy', 'shirt')",9533,Naima (Providence),2
9889,ABA,1.7,"('shirt', 'Mommy', 'shirt')",9533,Naima (Providence),3
9890,AB,1.7,"('doing', 'train')",9534,Naima (Providence),2
9891,BA,1.7,"('train', 'doing')",9534,Naima (Providence),2
9892,ABA,1.7,"('doing', 'train', 'doing')",9534,Naima (Providence),3
9893,AB,1.7,"('Naima', 'have')",9535,Naima (Providence),2
9894,BA,1.7,"('have', 'Naima')",9535,Naima (Providence),2
9895,ABA,1.7,"('Naima', 'have', 'Naima')",9535,Naima (Providence),3
9896,AA,1.7,"('like', 'like')",9536,Naima (Providence),2
9897,AB,1.7,"('like', 'him')",9536,Naima (Providence),2
9898,AAB,1.7,"('like', 'like', 'him')",9536,Naima (Providence),3
9899,AA,1.7,"('chase', 'chase')",9537,Naima (Providence),2
9900,AB,1.7,"('chase', 'doggie')",9537,Naima (Providence),2
9901,AAB,1.7,"('chase', 'chase', 'doggie')",9537,Naima (Providence),3
9902,AA,1.7,"('doing', 'doing')",9538,Naima (Providence),2
9903,AA,1.7,"('doing', 'doing')",9538,Naima (Providence),2
9904,AAA,1.7,"('doing', 'doing', 'doing')",9538,Naima (Providence),3
9905,AB,1.7,"('Naima', 'is')",9539,Naima (Providence),2
9906,BC,1.7,"('is', 'doing')",9539,Naima (Providence),2
9907,ABC,1.7,"('Naima', 'is', 'doing')",9539,Naima (Providence),3
9908,AB,1.7,"('nursing', 'Mommy')",9540,Naima (Providence),2
9909,BB,1.7,"('Mommy', 'Mommy')",9540,Naima (Providence),2
9910,ABB,1.7,"('nursing', 'Mommy', 'Mommy')",9540,Naima (Providence),3
9911,AB,1.7,"('hold', 'water')",9541,Naima (Providence),2
9912,BC,1.7,"('water', 'can')",9541,Naima (Providence),2
9913,ABC,1.7,"('hold', 'water', 'can')",9541,Naima (Providence),3
9914,AB,1.7,"('have', 'Naima')",9542,Naima (Providence),2
9915,BA,1.7,"('Naima', 'have')",9542,Naima (Providence),2
9916,ABA,1.7,"('have', 'Naima', 'have')",9542,Naima (Providence),3
9917,AB,1.7,"('plant', 'water')",9543,Naima (Providence),2
9918,BA,1.7,"('water', 'plant')",9543,Naima (Providence),2
9919,ABA,1.7,"('plant', 'water', 'plant')",9543,Naima (Providence),3
9920,AB,1.7,"('plant', 'water')",9544,Naima (Providence),2
9921,BA,1.7,"('water', 'plant')",9544,Naima (Providence),2
9922,ABA,1.7,"('plant', 'water', 'plant')",9544,Naima (Providence),3
9923,AB,1.7,"('power', 'wood')",9545,Naima (Providence),2
9924,BB,1.7,"('wood', 'wood')",9545,Naima (Providence),2
9925,ABB,1.7,"('power', 'wood', 'wood')",9545,Naima (Providence),3
9926,AB,1.7,"('need', 'Naima')",9546,Naima (Providence),2
9927,BA,1.7,"('Naima', 'need')",9546,Naima (Providence),2
9928,ABA,1.7,"('need', 'Naima', 'need')",9546,Naima (Providence),3
9929,AB,1.7,"('men', 'bicycles')",9547,Naima (Providence),2
9930,BB,1.7,"('bicycles', 'bicycles')",9547,Naima (Providence),2
9931,ABB,1.7,"('men', 'bicycles', 'bicycles')",9547,Naima (Providence),3
9932,AA,1.7,"('doggie', 'doggie')",9548,Naima (Providence),2
9933,AA,1.7,"('doggie', 'doggie')",9548,Naima (Providence),2
9934,AAA,1.7,"('doggie', 'doggie', 'doggie')",9548,Naima (Providence),3
9935,AB,1.7,"('more', 'water')",9549,Naima (Providence),2
9936,BA,1.7,"('water', 'more')",9549,Naima (Providence),2
9937,ABA,1.7,"('more', 'water', 'more')",9549,Naima (Providence),3
9938,AB,1.7,"('give', 'Mommy')",9550,Naima (Providence),2
9939,BB,1.7,"('Mommy', 'Mommy')",9550,Naima (Providence),2
9940,ABB,1.7,"('give', 'Mommy', 'Mommy')",9550,Naima (Providence),3
9941,AA,1.7,"('go', 'go')",9551,Naima (Providence),2
9942,AA,1.7,"('go', 'go')",9551,Naima (Providence),2
9943,AAA,1.7,"('go', 'go', 'go')",9551,Naima (Providence),3
9944,AB,1.7,"('need', 'a')",9552,Naima (Providence),2
9945,BC,1.7,"('a', 'bucket')",9552,Naima (Providence),2
9946,ABC,1.7,"('need', 'a', 'bucket')",9552,Naima (Providence),3
9947,AB,1.7,"('bucket', 'give')",9553,Naima (Providence),2
9948,BA,1.7,"('give', 'bucket')",9553,Naima (Providence),2
9949,ABA,1.7,"('bucket', 'give', 'bucket')",9553,Naima (Providence),3
9950,AB,1.7,"('water', 'can')",9554,Naima (Providence),2
9951,BC,1.7,"('can', 'butterfly')",9554,Naima (Providence),2
9952,ABC,1.7,"('water', 'can', 'butterfly')",9554,Naima (Providence),3
9953,AB,1.7,"('Naima', 'microphone')",9555,Naima (Providence),2
9954,BA,1.7,"('microphone', 'Naima')",9555,Naima (Providence),2
9955,ABA,1.7,"('Naima', 'microphone', 'Naima')",9555,Naima (Providence),3
9956,AB,1.7,"('drink', 'elephant')",9556,Naima (Providence),2
9957,BA,1.7,"('elephant', 'drink')",9556,Naima (Providence),2
9958,ABA,1.7,"('drink', 'elephant', 'drink')",9556,Naima (Providence),3
9959,AA,1.7,"('Naima', 'Naima')",9557,Naima (Providence),2
9960,AA,1.7,"('Naima', 'Naima')",9557,Naima (Providence),2
9961,AAA,1.7,"('Naima', 'Naima', 'Naima')",9557,Naima (Providence),3
9962,AB,1.7,"('have', 'a')",9558,Naima (Providence),2
9963,BC,1.7,"('a', 'raisins')",9558,Naima (Providence),2
9964,ABC,1.7,"('have', 'a', 'raisins')",9558,Naima (Providence),3
9965,AB,1.7,"('heavy', 'baby')",9559,Naima (Providence),2
9966,BC,1.7,"('baby', 'Mommy')",9559,Naima (Providence),2
9967,ABC,1.7,"('heavy', 'baby', 'Mommy')",9559,Naima (Providence),3
9968,AB,1.7,"('somebody', 'hiding')",9560,Naima (Providence),2
9969,BA,1.7,"('hiding', 'somebody')",9560,Naima (Providence),2
9970,ABA,1.7,"('somebody', 'hiding', 'somebody')",9560,Naima (Providence),3
9971,AB,1.7,"('cook', 'almond')",9561,Naima (Providence),2
9972,BA,1.7,"('almond', 'cook')",9561,Naima (Providence),2
9973,ABA,1.7,"('cook', 'almond', 'cook')",9561,Naima (Providence),3
9974,AA,1.7,"('somebody', 'somebody')",9562,Naima (Providence),2
9975,AB,1.7,"('somebody', 'hiding')",9562,Naima (Providence),2
9976,AAB,1.7,"('somebody', 'somebody', 'hiding')",9562,Naima (Providence),3
9977,AB,1.7,"('wriggly', 'giggly')",9563,Naima (Providence),2
9978,BA,1.7,"('giggly', 'wriggly')",9563,Naima (Providence),2
9979,ABA,1.7,"('wriggly', 'giggly', 'wriggly')",9563,Naima (Providence),3
9980,AB,1.7,"('my', 'oatie')",9564,Naima (Providence),2
9981,BC,1.7,"('oatie', 'bites')",9564,Naima (Providence),2
9982,ABC,1.7,"('my', 'oatie', 'bites')",9564,Naima (Providence),3
9983,AB,1.7,"('find', 'Mommy')",9565,Naima (Providence),2
9984,BA,1.7,"('Mommy', 'find')",9565,Naima (Providence),2
9985,ABA,1.7,"('find', 'Mommy', 'find')",9565,Naima (Providence),3
9986,AB,1.7,"('Mama', 'oatie')",9566,Naima (Providence),2
9987,BC,1.7,"('oatie', 'bites')",9566,Naima (Providence),2
9988,ABC,1.7,"('Mama', 'oatie', 'bites')",9566,Naima (Providence),3
9989,AB,1.7,"('Daddy', 'Naima')",9567,Naima (Providence),2
9990,BB,1.7,"('Naima', 'Naima')",9567,Naima (Providence),2
9991,ABB,1.7,"('Daddy', 'Naima', 'Naima')",9567,Naima (Providence),3
9992,AB,1.7,"('little', 'girl')",9568,Naima (Providence),2
9993,BC,1.7,"('girl', 'bicycle')",9568,Naima (Providence),2
9994,ABC,1.7,"('little', 'girl', 'bicycle')",9568,Naima (Providence),3
9995,AB,1.7,"('little', 'girl')",9569,Naima (Providence),2
9996,BC,1.7,"('girl', 'bicycle')",9569,Naima (Providence),2
9997,ABC,1.7,"('little', 'girl', 'bicycle')",9569,Naima (Providence),3
9998,AA,1.7,"('doggy', 'doggy')",9570,Naima (Providence),2
9999,AA,1.7,"('doggy', 'doggy')",9570,Naima (Providence),2
10000,AAA,1.7,"('doggy', 'doggy', 'doggy')",9570,Naima (Providence),3
10001,AA,1.7,"('baby', 'baby')",9571,Naima (Providence),2
10002,AB,1.7,"('baby', 'now')",9571,Naima (Providence),2
10003,AAB,1.7,"('baby', 'baby', 'now')",9571,Naima (Providence),3
10004,AB,1.7,"('person', 'has')",9572,Naima (Providence),2
10005,BC,1.7,"('has', 'hand')",9572,Naima (Providence),2
10006,ABC,1.7,"('person', 'has', 'hand')",9572,Naima (Providence),3
10007,AB,1.7,"('wheat', 'little')",9573,Naima (Providence),2
10008,BA,1.7,"('little', 'wheat')",9573,Naima (Providence),2
10009,ABA,1.7,"('wheat', 'little', 'wheat')",9573,Naima (Providence),3
10010,AB,1.7,"('get', 'the')",9574,Naima (Providence),2
10011,BC,1.7,"('the', 'wheat')",9574,Naima (Providence),2
10012,ABC,1.7,"('get', 'the', 'wheat')",9574,Naima (Providence),3
10013,AB,1.7,"('good', 'morning')",9575,Naima (Providence),2
10014,BC,1.7,"('morning', 'Max')",9575,Naima (Providence),2
10015,ABC,1.7,"('good', 'morning', 'Max')",9575,Naima (Providence),3
10016,AB,1.7,"('hello', 'baby')",9576,Naima (Providence),2
10017,BC,1.7,"('baby', 'Alex')",9576,Naima (Providence),2
10018,ABC,1.7,"('hello', 'baby', 'Alex')",9576,Naima (Providence),3
10019,AB,1.7,"('follow', 'baby')",9577,Naima (Providence),2
10020,BC,1.7,"('baby', 'Alex')",9577,Naima (Providence),2
10021,ABC,1.7,"('follow', 'baby', 'Alex')",9577,Naima (Providence),3
10022,AB,1.7,"('Kamut', 'some')",9578,Naima (Providence),2
10023,BA,1.7,"('some', 'Kamut')",9578,Naima (Providence),2
10024,ABA,1.7,"('Kamut', 'some', 'Kamut')",9578,Naima (Providence),3
10025,AB,1.7,"('good', 'morning')",9579,Naima (Providence),2
10026,BC,1.7,"('morning', 'Max')",9579,Naima (Providence),2
10027,ABC,1.7,"('good', 'morning', 'Max')",9579,Naima (Providence),3
10028,AB,1.7,"('give', 'Mommy')",9580,Naima (Providence),2
10029,BB,1.7,"('Mommy', 'Mommy')",9580,Naima (Providence),2
10030,ABB,1.7,"('give', 'Mommy', 'Mommy')",9580,Naima (Providence),3
10031,AA,1.7,"('fly', 'fly')",9581,Naima (Providence),2
10032,AB,1.7,"('fly', 'away')",9581,Naima (Providence),2
10033,AAB,1.7,"('fly', 'fly', 'away')",9581,Naima (Providence),3
10034,AA,1.7,"('Naima', 'Naima')",9582,Naima (Providence),2
10035,AA,1.7,"('Naima', 'Naima')",9582,Naima (Providence),2
10036,AAA,1.7,"('Naima', 'Naima', 'Naima')",9582,Naima (Providence),3
10037,AB,1.7,"(""that's"", 'a')",9583,Naima (Providence),2
10038,BC,1.7,"('a', 'key')",9583,Naima (Providence),2
10039,ABC,1.7,"(""that's"", 'a', 'key')",9583,Naima (Providence),3
10040,AB,1.7,"('nursie', 'Mommy')",9584,Naima (Providence),2
10041,BB,1.7,"('Mommy', 'Mommy')",9584,Naima (Providence),2
10042,ABB,1.7,"('nursie', 'Mommy', 'Mommy')",9584,Naima (Providence),3
10043,AA,1.7,"('wheat', 'wheat')",9585,Naima (Providence),2
10044,AA,1.7,"('wheat', 'wheat')",9585,Naima (Providence),2
10045,AAA,1.7,"('wheat', 'wheat', 'wheat')",9585,Naima (Providence),3
10046,AB,1.7,"('legs', 'nursie')",9586,Naima (Providence),2
10047,BA,1.7,"('nursie', 'legs')",9586,Naima (Providence),2
10048,ABA,1.7,"('legs', 'nursie', 'legs')",9586,Naima (Providence),3
10049,AB,1.7,"('wiggle', 'giggle')",9587,Naima (Providence),2
10050,BB,1.7,"('giggle', 'giggle')",9587,Naima (Providence),2
10051,ABB,1.7,"('wiggle', 'giggle', 'giggle')",9587,Naima (Providence),3
10052,AB,1.7,"('some', 'broccoli')",9588,Naima (Providence),2
10053,BC,1.7,"('broccoli', 'stew')",9588,Naima (Providence),2
10054,ABC,1.7,"('some', 'broccoli', 'stew')",9588,Naima (Providence),3
10055,AB,1.7,"('have', 'Naima')",9589,Naima (Providence),2
10056,BA,1.7,"('Naima', 'have')",9589,Naima (Providence),2
10057,ABA,1.7,"('have', 'Naima', 'have')",9589,Naima (Providence),3
10058,AB,1.7,"('Kinana', 'hiding')",9590,Naima (Providence),2
10059,BA,1.7,"('hiding', 'Kinana')",9590,Naima (Providence),2
10060,ABA,1.7,"('Kinana', 'hiding', 'Kinana')",9590,Naima (Providence),3
10061,AB,1.7,"('open', 'the')",9591,Naima (Providence),2
10062,BC,1.7,"('the', 'box')",9591,Naima (Providence),2
10063,ABC,1.7,"('open', 'the', 'box')",9591,Naima (Providence),3
10064,AB,1.7,"('give', 'Mommy')",9592,Naima (Providence),2
10065,BB,1.7,"('Mommy', 'Mommy')",9592,Naima (Providence),2
10066,ABB,1.7,"('give', 'Mommy', 'Mommy')",9592,Naima (Providence),3
10067,AB,1.7,"('straws', 'no')",9593,Naima (Providence),2
10068,BA,1.7,"('no', 'straws')",9593,Naima (Providence),2
10069,ABA,1.7,"('straws', 'no', 'straws')",9593,Naima (Providence),3
10070,AA,1.7,"('cake', 'cake')",9594,Naima (Providence),2
10071,AA,1.7,"('cake', 'cake')",9594,Naima (Providence),2
10072,AAA,1.7,"('cake', 'cake', 'cake')",9594,Naima (Providence),3
10073,AA,1.7,"('with', 'with')",9595,Naima (Providence),2
10074,AA,1.7,"('with', 'with')",9595,Naima (Providence),2
10075,AAA,1.7,"('with', 'with', 'with')",9595,Naima (Providence),3
10076,AA,1.7,"('Badega', 'Badega')",9596,Naima (Providence),2
10077,AA,1.7,"('Badega', 'Badega')",9596,Naima (Providence),2
10078,AAA,1.7,"('Badega', 'Badega', 'Badega')",9596,Naima (Providence),3
10079,AB,1.7,"('with', 'animals')",9597,Naima (Providence),2
10080,BC,1.7,"('animals', 'visited')",9597,Naima (Providence),2
10081,ABC,1.7,"('with', 'animals', 'visited')",9597,Naima (Providence),3
10082,AA,1.7,"('Alan', 'Alan')",9598,Naima (Providence),2
10083,AB,1.7,"('Alan', 'noise')",9598,Naima (Providence),2
10084,AAB,1.7,"('Alan', 'Alan', 'noise')",9598,Naima (Providence),3
10085,AA,1.7,"('under', 'under')",9599,Naima (Providence),2
10086,AA,1.7,"('under', 'under')",9599,Naima (Providence),2
10087,AAA,1.7,"('under', 'under', 'under')",9599,Naima (Providence),3
10088,AB,1.7,"('under', 'ribbon')",9600,Naima (Providence),2
10089,BA,1.7,"('ribbon', 'under')",9600,Naima (Providence),2
10090,ABA,1.7,"('under', 'ribbon', 'under')",9600,Naima (Providence),3
10091,AB,1.7,"('eat', 'carrot')",9601,Naima (Providence),2
