,ngram,age,lookup_index,child,length
10174,"('VERB', 'NOUN', 'VERB')",1.7,9517,Naima (Providence),3
10175,"('NOUN', 'NOUN')",1.7,9518,Naima (Providence),2
10176,"('NOUN', 'NOUN')",1.7,9518,Naima (Providence),2
10177,"('NOUN', 'NOUN', 'NOUN')",1.7,9518,Naima (Providence),3
10178,"('VERB', 'PROPN')",1.7,9519,Naima (Providence),2
10179,"('PROPN', 'NOUN')",1.7,9519,Naima (Providence),2
10180,"('VERB', 'PROPN', 'NOUN')",1.7,9519,Naima (Providence),3
10181,"('VERB', 'NOUN')",1.7,9520,Naima (Providence),2
10182,"('NOUN', 'NOUN')",1.7,9520,Naima (Providence),2
10183,"('VERB', 'NOUN', 'NOUN')",1.7,9520,Naima (Providence),3
10184,"('VERB', 'NOUN')",1.7,9521,Naima (Providence),2
10185,"('NOUN', 'PROPN')",1.7,9521,Naima (Providence),2
10186,"('VERB', 'NOUN', 'PROPN')",1.7,9521,Naima (Providence),3
10187,"('DET', 'DET')",1.7,9522,Naima (Providence),2
10188,"('DET', 'DET')",1.7,9522,Naima (Providence),2
10189,"('DET', 'DET', 'DET')",1.7,9522,Naima (Providence),3
10190,"('VERB', 'PROPN')",1.7,9523,Naima (Providence),2
10191,"('PROPN', 'NOUN')",1.7,9523,Naima (Providence),2
10192,"('VERB', 'PROPN', 'NOUN')",1.7,9523,Naima (Providence),3
10193,"('PROPN', 'PROPN')",1.7,9524,Naima (Providence),2
10194,"('PROPN', 'VERB')",1.7,9524,Naima (Providence),2
10195,"('PROPN', 'PROPN', 'VERB')",1.7,9524,Naima (Providence),3
10196,"('ADJ', 'ADJ')",1.7,9525,Naima (Providence),2
10197,"('ADJ', 'ADJ')",1.7,9525,Naima (Providence),2
10198,"('ADJ', 'ADJ', 'ADJ')",1.7,9525,Naima (Providence),3
10199,"('PROPN', 'PROPN')",1.7,9526,Naima (Providence),2
10200,"('PROPN', 'VERB')",1.7,9526,Naima (Providence),2
10201,"('PROPN', 'PROPN', 'VERB')",1.7,9526,Naima (Providence),3
10202,"('NOUN', 'PROPN')",1.7,9527,Naima (Providence),2
10203,"('PROPN', 'NOUN')",1.7,9527,Naima (Providence),2
10204,"('NOUN', 'PROPN', 'NOUN')",1.7,9527,Naima (Providence),3
10205,"('NOUN', 'VERB')",1.7,9528,Naima (Providence),2
10206,"('VERB', 'NOUN')",1.7,9528,Naima (Providence),2
10207,"('NOUN', 'VERB', 'NOUN')",1.7,9528,Naima (Providence),3
10208,"('PRON', 'PRON')",1.7,9529,Naima (Providence),2
10209,"('PRON', 'AUX')",1.7,9529,Naima (Providence),2
10210,"('PRON', 'PRON', 'AUX')",1.7,9529,Naima (Providence),3
10211,"('VERB', 'PROPN')",1.7,9530,Naima (Providence),2
10212,"('PROPN', 'VERB')",1.7,9530,Naima (Providence),2
10213,"('VERB', 'PROPN', 'VERB')",1.7,9530,Naima (Providence),3
10214,"('VERB', 'VERB')",1.7,9531,Naima (Providence),2
10215,"('VERB', 'PROPN')",1.7,9531,Naima (Providence),2
10216,"('VERB', 'VERB', 'PROPN')",1.7,9531,Naima (Providence),3
10217,"('NOUN', 'NOUN')",1.7,9532,Naima (Providence),2
10218,"('NOUN', 'ADJ')",1.7,9532,Naima (Providence),2
10219,"('NOUN', 'NOUN', 'ADJ')",1.7,9532,Naima (Providence),3
10220,"('NOUN', 'PROPN')",1.7,9533,Naima (Providence),2
10221,"('PROPN', 'NOUN')",1.7,9533,Naima (Providence),2
10222,"('NOUN', 'PROPN', 'NOUN')",1.7,9533,Naima (Providence),3
10223,"('VERB', 'NOUN')",1.7,9534,Naima (Providence),2
10224,"('NOUN', 'VERB')",1.7,9534,Naima (Providence),2
10225,"('VERB', 'NOUN', 'VERB')",1.7,9534,Naima (Providence),3
10226,"('PROPN', 'VERB')",1.7,9535,Naima (Providence),2
10227,"('VERB', 'PROPN')",1.7,9535,Naima (Providence),2
10228,"('PROPN', 'VERB', 'PROPN')",1.7,9535,Naima (Providence),3
10229,"('INTJ', 'ADP')",1.7,9536,Naima (Providence),2
10230,"('ADP', 'PRON')",1.7,9536,Naima (Providence),2
10231,"('INTJ', 'ADP', 'PRON')",1.7,9536,Naima (Providence),3
10232,"('VERB', 'NOUN')",1.7,9537,Naima (Providence),2
10233,"('NOUN', 'NOUN')",1.7,9537,Naima (Providence),2
10234,"('VERB', 'NOUN', 'NOUN')",1.7,9537,Naima (Providence),3
10235,"('VERB', 'VERB')",1.7,9538,Naima (Providence),2
10236,"('VERB', 'VERB')",1.7,9538,Naima (Providence),2
10237,"('VERB', 'VERB', 'VERB')",1.7,9538,Naima (Providence),3
10238,"('PROPN', 'AUX')",1.7,9539,Naima (Providence),2
10239,"('AUX', 'VERB')",1.7,9539,Naima (Providence),2
10240,"('PROPN', 'AUX', 'VERB')",1.7,9539,Naima (Providence),3
10241,"('VERB', 'PROPN')",1.7,9540,Naima (Providence),2
10242,"('PROPN', 'PROPN')",1.7,9540,Naima (Providence),2
10243,"('VERB', 'PROPN', 'PROPN')",1.7,9540,Naima (Providence),3
10244,"('VERB', 'NOUN')",1.7,9541,Naima (Providence),2
10245,"('NOUN', 'NOUN')",1.7,9541,Naima (Providence),2
10246,"('VERB', 'NOUN', 'NOUN')",1.7,9541,Naima (Providence),3
10247,"('VERB', 'PROPN')",1.7,9542,Naima (Providence),2
10248,"('PROPN', 'VERB')",1.7,9542,Naima (Providence),2
10249,"('VERB', 'PROPN', 'VERB')",1.7,9542,Naima (Providence),3
10250,"('NOUN', 'NOUN')",1.7,9543,Naima (Providence),2
10251,"('NOUN', 'NOUN')",1.7,9543,Naima (Providence),2
10252,"('NOUN', 'NOUN', 'NOUN')",1.7,9543,Naima (Providence),3
10253,"('NOUN', 'NOUN')",1.7,9544,Naima (Providence),2
10254,"('NOUN', 'NOUN')",1.7,9544,Naima (Providence),2
10255,"('NOUN', 'NOUN', 'NOUN')",1.7,9544,Naima (Providence),3
10256,"('NOUN', 'NOUN')",1.7,9545,Naima (Providence),2
10257,"('NOUN', 'NOUN')",1.7,9545,Naima (Providence),2
10258,"('NOUN', 'NOUN', 'NOUN')",1.7,9545,Naima (Providence),3
10259,"('VERB', 'PROPN')",1.7,9546,Naima (Providence),2
10260,"('PROPN', 'NOUN')",1.7,9546,Naima (Providence),2
10261,"('VERB', 'PROPN', 'NOUN')",1.7,9546,Naima (Providence),3
10262,"('NOUN', 'NOUN')",1.7,9547,Naima (Providence),2
10263,"('NOUN', 'NOUN')",1.7,9547,Naima (Providence),2
10264,"('NOUN', 'NOUN', 'NOUN')",1.7,9547,Naima (Providence),3
10265,"('NOUN', 'NOUN')",1.7,9548,Naima (Providence),2
10266,"('NOUN', 'NOUN')",1.7,9548,Naima (Providence),2
10267,"('NOUN', 'NOUN', 'NOUN')",1.7,9548,Naima (Providence),3
10268,"('ADJ', 'NOUN')",1.7,9549,Naima (Providence),2
10269,"('NOUN', 'ADJ')",1.7,9549,Naima (Providence),2
10270,"('ADJ', 'NOUN', 'ADJ')",1.7,9549,Naima (Providence),3
10271,"('VERB', 'PROPN')",1.7,9550,Naima (Providence),2
10272,"('PROPN', 'PROPN')",1.7,9550,Naima (Providence),2
10273,"('VERB', 'PROPN', 'PROPN')",1.7,9550,Naima (Providence),3
10274,"('VERB', 'VERB')",1.7,9551,Naima (Providence),2
10275,"('VERB', 'VERB')",1.7,9551,Naima (Providence),2
10276,"('VERB', 'VERB', 'VERB')",1.7,9551,Naima (Providence),3
10277,"('VERB', 'DET')",1.7,9552,Naima (Providence),2
10278,"('DET', 'NOUN')",1.7,9552,Naima (Providence),2
10279,"('VERB', 'DET', 'NOUN')",1.7,9552,Naima (Providence),3
10280,"('NOUN', 'VERB')",1.7,9553,Naima (Providence),2
10281,"('VERB', 'NOUN')",1.7,9553,Naima (Providence),2
10282,"('NOUN', 'VERB', 'NOUN')",1.7,9553,Naima (Providence),3
10283,"('NOUN', 'AUX')",1.7,9554,Naima (Providence),2
10284,"('AUX', 'VERB')",1.7,9554,Naima (Providence),2
10285,"('NOUN', 'AUX', 'VERB')",1.7,9554,Naima (Providence),3
10286,"('PROPN', 'NOUN')",1.7,9555,Naima (Providence),2
10287,"('NOUN', 'PROPN')",1.7,9555,Naima (Providence),2
10288,"('PROPN', 'NOUN', 'PROPN')",1.7,9555,Naima (Providence),3
10289,"('VERB', 'NOUN')",1.7,9556,Naima (Providence),2
10290,"('NOUN', 'NOUN')",1.7,9556,Naima (Providence),2
10291,"('VERB', 'NOUN', 'NOUN')",1.7,9556,Naima (Providence),3
10292,"('PROPN', 'PROPN')",1.7,9557,Naima (Providence),2
10293,"('PROPN', 'PROPN')",1.7,9557,Naima (Providence),2
10294,"('PROPN', 'PROPN', 'PROPN')",1.7,9557,Naima (Providence),3
10295,"('VERB', 'DET')",1.7,9558,Naima (Providence),2
10296,"('DET', 'NOUN')",1.7,9558,Naima (Providence),2
10297,"('VERB', 'DET', 'NOUN')",1.7,9558,Naima (Providence),3
10298,"('ADJ', 'NOUN')",1.7,9559,Naima (Providence),2
10299,"('NOUN', 'NOUN')",1.7,9559,Naima (Providence),2
10300,"('ADJ', 'NOUN', 'NOUN')",1.7,9559,Naima (Providence),3
10301,"('PRON', 'VERB')",1.7,9560,Naima (Providence),2
10302,"('VERB', 'PRON')",1.7,9560,Naima (Providence),2
10303,"('PRON', 'VERB', 'PRON')",1.7,9560,Naima (Providence),3
10304,"('VERB', 'NOUN')",1.7,9561,Naima (Providence),2
10305,"('NOUN', 'NOUN')",1.7,9561,Naima (Providence),2
10306,"('VERB', 'NOUN', 'NOUN')",1.7,9561,Naima (Providence),3
10307,"('PRON', 'PRON')",1.7,9562,Naima (Providence),2
10308,"('PRON', 'VERB')",1.7,9562,Naima (Providence),2
10309,"('PRON', 'PRON', 'VERB')",1.7,9562,Naima (Providence),3
10310,"('ADV', 'ADJ')",1.7,9563,Naima (Providence),2
10311,"('ADJ', 'ADJ')",1.7,9563,Naima (Providence),2
10312,"('ADV', 'ADJ', 'ADJ')",1.7,9563,Naima (Providence),3
10313,"('PRON', 'NOUN')",1.7,9564,Naima (Providence),2
10314,"('NOUN', 'NOUN')",1.7,9564,Naima (Providence),2
10315,"('PRON', 'NOUN', 'NOUN')",1.7,9564,Naima (Providence),3
10316,"('VERB', 'PROPN')",1.7,9565,Naima (Providence),2
10317,"('PROPN', 'VERB')",1.7,9565,Naima (Providence),2
10318,"('VERB', 'PROPN', 'VERB')",1.7,9565,Naima (Providence),3
10319,"('NOUN', 'NOUN')",1.7,9566,Naima (Providence),2
10320,"('NOUN', 'NOUN')",1.7,9566,Naima (Providence),2
10321,"('NOUN', 'NOUN', 'NOUN')",1.7,9566,Naima (Providence),3
10322,"('PROPN', 'PROPN')",1.7,9567,Naima (Providence),2
10323,"('PROPN', 'PROPN')",1.7,9567,Naima (Providence),2
10324,"('PROPN', 'PROPN', 'PROPN')",1.7,9567,Naima (Providence),3
10325,"('ADJ', 'NOUN')",1.7,9568,Naima (Providence),2
10326,"('NOUN', 'NOUN')",1.7,9568,Naima (Providence),2
10327,"('ADJ', 'NOUN', 'NOUN')",1.7,9568,Naima (Providence),3
10328,"('ADJ', 'NOUN')",1.7,9569,Naima (Providence),2
10329,"('NOUN', 'NOUN')",1.7,9569,Naima (Providence),2
10330,"('ADJ', 'NOUN', 'NOUN')",1.7,9569,Naima (Providence),3
10331,"('ADJ', 'ADJ')",1.7,9570,Naima (Providence),2
10332,"('ADJ', 'NOUN')",1.7,9570,Naima (Providence),2
10333,"('ADJ', 'ADJ', 'NOUN')",1.7,9570,Naima (Providence),3
10334,"('ADJ', 'NOUN')",1.7,9571,Naima (Providence),2
10335,"('NOUN', 'ADV')",1.7,9571,Naima (Providence),2
10336,"('ADJ', 'NOUN', 'ADV')",1.7,9571,Naima (Providence),3
10337,"('NOUN', 'VERB')",1.7,9572,Naima (Providence),2
10338,"('VERB', 'NOUN')",1.7,9572,Naima (Providence),2
10339,"('NOUN', 'VERB', 'NOUN')",1.7,9572,Naima (Providence),3
10340,"('VERB', 'ADJ')",1.7,9573,Naima (Providence),2
10341,"('ADJ', 'NOUN')",1.7,9573,Naima (Providence),2
10342,"('VERB', 'ADJ', 'NOUN')",1.7,9573,Naima (Providence),3
10343,"('VERB', 'DET')",1.7,9574,Naima (Providence),2
10344,"('DET', 'NOUN')",1.7,9574,Naima (Providence),2
10345,"('VERB', 'DET', 'NOUN')",1.7,9574,Naima (Providence),3
10346,"('ADJ', 'NOUN')",1.7,9575,Naima (Providence),2
10347,"('NOUN', 'PROPN')",1.7,9575,Naima (Providence),2
10348,"('ADJ', 'NOUN', 'PROPN')",1.7,9575,Naima (Providence),3
10349,"('INTJ', 'NOUN')",1.7,9576,Naima (Providence),2
10350,"('NOUN', 'PROPN')",1.7,9576,Naima (Providence),2
10351,"('INTJ', 'NOUN', 'PROPN')",1.7,9576,Naima (Providence),3
10352,"('VERB', 'NOUN')",1.7,9577,Naima (Providence),2
10353,"('NOUN', 'PROPN')",1.7,9577,Naima (Providence),2
10354,"('VERB', 'NOUN', 'PROPN')",1.7,9577,Naima (Providence),3
10355,"('PROPN', 'DET')",1.7,9578,Naima (Providence),2
10356,"('DET', 'PROPN')",1.7,9578,Naima (Providence),2
10357,"('PROPN', 'DET', 'PROPN')",1.7,9578,Naima (Providence),3
10358,"('ADJ', 'NOUN')",1.7,9579,Naima (Providence),2
10359,"('NOUN', 'PROPN')",1.7,9579,Naima (Providence),2
10360,"('ADJ', 'NOUN', 'PROPN')",1.7,9579,Naima (Providence),3
10361,"('VERB', 'PROPN')",1.7,9580,Naima (Providence),2
10362,"('PROPN', 'PROPN')",1.7,9580,Naima (Providence),2
10363,"('VERB', 'PROPN', 'PROPN')",1.7,9580,Naima (Providence),3
10364,"('VERB', 'VERB')",1.7,9581,Naima (Providence),2
10365,"('VERB', 'ADV')",1.7,9581,Naima (Providence),2
10366,"('VERB', 'VERB', 'ADV')",1.7,9581,Naima (Providence),3
10367,"('PROPN', 'PROPN')",1.7,9582,Naima (Providence),2
10368,"('PROPN', 'PROPN')",1.7,9582,Naima (Providence),2
10369,"('PROPN', 'PROPN', 'PROPN')",1.7,9582,Naima (Providence),3
10370,"('PRON', 'AUX')",1.7,9583,Naima (Providence),2
10371,"('AUX', 'DET')",1.7,9583,Naima (Providence),2
10372,"('DET', 'NOUN')",1.7,9583,Naima (Providence),2
10373,"('PRON', 'AUX', 'DET')",1.7,9583,Naima (Providence),3
10374,"('AUX', 'DET', 'NOUN')",1.7,9583,Naima (Providence),3
10375,"('PRON', 'AUX', 'DET', 'NOUN')",1.7,9583,Naima (Providence),4
10376,"('PROPN', 'PROPN')",1.7,9584,Naima (Providence),2
10377,"('PROPN', 'PROPN')",1.7,9584,Naima (Providence),2
10378,"('PROPN', 'PROPN', 'PROPN')",1.7,9584,Naima (Providence),3
10379,"('NOUN', 'NOUN')",1.7,9585,Naima (Providence),2
10380,"('NOUN', 'NOUN')",1.7,9585,Naima (Providence),2
10381,"('NOUN', 'NOUN', 'NOUN')",1.7,9585,Naima (Providence),3
10382,"('NOUN', 'NOUN')",1.7,9586,Naima (Providence),2
10383,"('NOUN', 'NOUN')",1.7,9586,Naima (Providence),2
10384,"('NOUN', 'NOUN', 'NOUN')",1.7,9586,Naima (Providence),3
10385,"('VERB', 'NOUN')",1.7,9587,Naima (Providence),2
10386,"('NOUN', 'NOUN')",1.7,9587,Naima (Providence),2
10387,"('VERB', 'NOUN', 'NOUN')",1.7,9587,Naima (Providence),3
10388,"('DET', 'NOUN')",1.7,9588,Naima (Providence),2
10389,"('NOUN', 'NOUN')",1.7,9588,Naima (Providence),2
10390,"('DET', 'NOUN', 'NOUN')",1.7,9588,Naima (Providence),3
10391,"('VERB', 'PROPN')",1.7,9589,Naima (Providence),2
10392,"('PROPN', 'VERB')",1.7,9589,Naima (Providence),2
10393,"('VERB', 'PROPN', 'VERB')",1.7,9589,Naima (Providence),3
10394,"('PROPN', 'VERB')",1.7,9590,Naima (Providence),2
10395,"('VERB', 'PROPN')",1.7,9590,Naima (Providence),2
10396,"('PROPN', 'VERB', 'PROPN')",1.7,9590,Naima (Providence),3
10397,"('VERB', 'DET')",1.7,9591,Naima (Providence),2
10398,"('DET', 'NOUN')",1.7,9591,Naima (Providence),2
10399,"('VERB', 'DET', 'NOUN')",1.7,9591,Naima (Providence),3
10400,"('VERB', 'PROPN')",1.7,9592,Naima (Providence),2
10401,"('PROPN', 'PROPN')",1.7,9592,Naima (Providence),2
10402,"('VERB', 'PROPN', 'PROPN')",1.7,9592,Naima (Providence),3
10403,"('NOUN', 'DET')",1.7,9593,Naima (Providence),2
10404,"('DET', 'NOUN')",1.7,9593,Naima (Providence),2
10405,"('NOUN', 'DET', 'NOUN')",1.7,9593,Naima (Providence),3
10406,"('NOUN', 'NOUN')",1.7,9594,Naima (Providence),2
10407,"('NOUN', 'NOUN')",1.7,9594,Naima (Providence),2
10408,"('NOUN', 'NOUN', 'NOUN')",1.7,9594,Naima (Providence),3
10409,"('ADP', 'ADP')",1.7,9595,Naima (Providence),2
10410,"('ADP', 'ADV')",1.7,9595,Naima (Providence),2
10411,"('ADP', 'ADP', 'ADV')",1.7,9595,Naima (Providence),3
10412,"('PROPN', 'PROPN')",1.7,9596,Naima (Providence),2
10413,"('PROPN', 'PROPN')",1.7,9596,Naima (Providence),2
10414,"('PROPN', 'PROPN', 'PROPN')",1.7,9596,Naima (Providence),3
10415,"('ADP', 'NOUN')",1.7,9597,Naima (Providence),2
10416,"('NOUN', 'VERB')",1.7,9597,Naima (Providence),2
10417,"('ADP', 'NOUN', 'VERB')",1.7,9597,Naima (Providence),3
10418,"('PROPN', 'PROPN')",1.7,9598,Naima (Providence),2
10419,"('PROPN', 'NOUN')",1.7,9598,Naima (Providence),2
10420,"('PROPN', 'PROPN', 'NOUN')",1.7,9598,Naima (Providence),3
10421,"('ADP', 'ADP')",1.7,9599,Naima (Providence),2
10422,"('ADP', 'ADV')",1.7,9599,Naima (Providence),2
10423,"('ADP', 'ADP', 'ADV')",1.7,9599,Naima (Providence),3
10424,"('ADP', 'NOUN')",1.7,9600,Naima (Providence),2
10425,"('NOUN', 'ADP')",1.7,9600,Naima (Providence),2
10426,"('ADP', 'NOUN', 'ADP')",1.7,9600,Naima (Providence),3
10427,"('VERB', 'NOUN')",1.7,9601,Naima (Providence),2
10428,"('NOUN', 'NOUN')",1.7,9601,Naima (Providence),2
10429,"('VERB', 'NOUN', 'NOUN')",1.7,9601,Naima (Providence),3
10430,"('NOUN', 'PROPN')",1.7,9602,Naima (Providence),2
10431,"('PROPN', 'NOUN')",1.7,9602,Naima (Providence),2
10432,"('NOUN', 'PROPN', 'NOUN')",1.7,9602,Naima (Providence),3
10433,"('VERB', 'NOUN')",1.7,9603,Naima (Providence),2
10434,"('NOUN', 'NOUN')",1.7,9603,Naima (Providence),2
10435,"('VERB', 'NOUN', 'NOUN')",1.7,9603,Naima (Providence),3
10436,"('VERB', 'PROPN')",1.7,9604,Naima (Providence),2
10437,"('PROPN', 'PROPN')",1.7,9604,Naima (Providence),2
10438,"('VERB', 'PROPN', 'PROPN')",1.7,9604,Naima (Providence),3
10439,"('NOUN', 'NOUN')",1.7,9605,Naima (Providence),2
10440,"('NOUN', 'NOUN')",1.7,9605,Naima (Providence),2
10441,"('NOUN', 'NOUN', 'NOUN')",1.7,9605,Naima (Providence),3
10442,"('VERB', 'VERB')",1.7,9606,Naima (Providence),2
10443,"('VERB', 'VERB')",1.7,9606,Naima (Providence),2
10444,"('VERB', 'VERB', 'VERB')",1.7,9606,Naima (Providence),3
10445,"('NOUN', 'VERB')",1.7,9607,Naima (Providence),2
10446,"('VERB', 'VERB')",1.7,9607,Naima (Providence),2
10447,"('NOUN', 'VERB', 'VERB')",1.7,9607,Naima (Providence),3
10448,"('ADJ', 'NOUN')",1.7,9608,Naima (Providence),2
10449,"('NOUN', 'NOUN')",1.7,9608,Naima (Providence),2
10450,"('ADJ', 'NOUN', 'NOUN')",1.7,9608,Naima (Providence),3
10451,"('PROPN', 'VERB')",1.7,9609,Naima (Providence),2
10452,"('VERB', 'ADV')",1.7,9609,Naima (Providence),2
10453,"('PROPN', 'VERB', 'ADV')",1.7,9609,Naima (Providence),3
10454,"('VERB', 'NOUN')",1.7,9610,Naima (Providence),2
10455,"('NOUN', 'NOUN')",1.7,9610,Naima (Providence),2
10456,"('VERB', 'NOUN', 'NOUN')",1.7,9610,Naima (Providence),3
10457,"('PROPN', 'PROPN')",1.7,9611,Naima (Providence),2
10458,"('PROPN', 'VERB')",1.7,9611,Naima (Providence),2
10459,"('PROPN', 'PROPN', 'VERB')",1.7,9611,Naima (Providence),3
10460,"('NOUN', 'PROPN')",1.7,9612,Naima (Providence),2
10461,"('PROPN', 'NOUN')",1.7,9612,Naima (Providence),2
10462,"('NOUN', 'PROPN', 'NOUN')",1.7,9612,Naima (Providence),3
10463,"('PROPN', 'PROPN')",1.7,9613,Naima (Providence),2
10464,"('PROPN', 'VERB')",1.7,9613,Naima (Providence),2
10465,"('PROPN', 'PROPN', 'VERB')",1.7,9613,Naima (Providence),3
10466,"('VERB', 'NOUN')",1.7,9614,Naima (Providence),2
10467,"('NOUN', 'NOUN')",1.7,9614,Naima (Providence),2
10468,"('VERB', 'NOUN', 'NOUN')",1.7,9614,Naima (Providence),3
10469,"('VERB', 'ADJ')",1.7,9615,Naima (Providence),2
10470,"('ADJ', 'NOUN')",1.7,9615,Naima (Providence),2
10471,"('VERB', 'ADJ', 'NOUN')",1.7,9615,Naima (Providence),3
10472,"('ADJ', 'ADJ')",1.7,9616,Naima (Providence),2
10473,"('ADJ', 'ADJ')",1.7,9616,Naima (Providence),2
10474,"('ADJ', 'ADJ', 'ADJ')",1.7,9616,Naima (Providence),3
10475,"('VERB', 'NOUN')",1.7,9617,Naima (Providence),2
10476,"('NOUN', 'NOUN')",1.7,9617,Naima (Providence),2
10477,"('VERB', 'NOUN', 'NOUN')",1.7,9617,Naima (Providence),3
10478,"('ADJ', 'DET')",1.7,9618,Naima (Providence),2
10479,"('DET', 'NOUN')",1.7,9618,Naima (Providence),2
10480,"('ADJ', 'DET', 'NOUN')",1.7,9618,Naima (Providence),3
10481,"('DET', 'ADJ')",1.7,9619,Naima (Providence),2
10482,"('ADJ', 'NOUN')",1.7,9619,Naima (Providence),2
10483,"('DET', 'ADJ', 'NOUN')",1.7,9619,Naima (Providence),3
10484,"('NOUN', 'NOUN')",1.7,9620,Naima (Providence),2
10485,"('NOUN', 'ADJ')",1.7,9620,Naima (Providence),2
10486,"('NOUN', 'NOUN', 'ADJ')",1.7,9620,Naima (Providence),3
10487,"('ADJ', 'ADJ')",1.7,9621,Naima (Providence),2
10488,"('ADJ', 'ADJ')",1.7,9621,Naima (Providence),2
10489,"('ADJ', 'ADJ', 'ADJ')",1.7,9621,Naima (Providence),3
10490,"('NOUN', 'NOUN')",1.7,9622,Naima (Providence),2
10491,"('NOUN', 'NOUN')",1.7,9622,Naima (Providence),2
10492,"('NOUN', 'NOUN', 'NOUN')",1.7,9622,Naima (Providence),3
10493,"('ADJ', 'ADJ')",1.7,9623,Naima (Providence),2
10494,"('ADJ', 'ADJ')",1.7,9623,Naima (Providence),2
10495,"('ADJ', 'ADJ', 'ADJ')",1.7,9623,Naima (Providence),3
10496,"('ADJ', 'ADJ')",1.7,9624,Naima (Providence),2
10497,"('ADJ', 'ADJ')",1.7,9624,Naima (Providence),2
10498,"('ADJ', 'ADJ', 'ADJ')",1.7,9624,Naima (Providence),3
10499,"('NOUN', 'PROPN')",1.7,9625,Naima (Providence),2
10500,"('PROPN', 'PART')",1.7,9625,Naima (Providence),2
10501,"('PART', 'NOUN')",1.7,9625,Naima (Providence),2
10502,"('NOUN', 'PROPN', 'PART')",1.7,9625,Naima (Providence),3
10503,"('PROPN', 'PART', 'NOUN')",1.7,9625,Naima (Providence),3
10504,"('NOUN', 'PROPN', 'PART', 'NOUN')",1.7,9625,Naima (Providence),4
10505,"('ADJ', 'ADJ')",1.7,9626,Naima (Providence),2
10506,"('ADJ', 'NOUN')",1.7,9626,Naima (Providence),2
10507,"('ADJ', 'ADJ', 'NOUN')",1.7,9626,Naima (Providence),3
10508,"('ADJ', 'ADJ')",1.7,9627,Naima (Providence),2
10509,"('ADJ', 'ADJ')",1.7,9627,Naima (Providence),2
10510,"('ADJ', 'ADJ', 'ADJ')",1.7,9627,Naima (Providence),3
10511,"('NOUN', 'PROPN')",1.7,9628,Naima (Providence),2
10512,"('PROPN', 'NOUN')",1.7,9628,Naima (Providence),2
10513,"('NOUN', 'PROPN', 'NOUN')",1.7,9628,Naima (Providence),3
10514,"('PROPN', 'VERB')",1.7,9629,Naima (Providence),2
10515,"('VERB', 'PRON')",1.7,9629,Naima (Providence),2
10516,"('PROPN', 'VERB', 'PRON')",1.7,9629,Naima (Providence),3
10517,"('NOUN', 'NOUN')",1.7,9630,Naima (Providence),2
10518,"('NOUN', 'VERB')",1.7,9630,Naima (Providence),2
10519,"('NOUN', 'NOUN', 'VERB')",1.7,9630,Naima (Providence),3
10520,"('PROPN', 'VERB')",1.7,9631,Naima (Providence),2
10521,"('VERB', 'PROPN')",1.7,9631,Naima (Providence),2
10522,"('PROPN', 'VERB', 'PROPN')",1.7,9631,Naima (Providence),3
10523,"('ADP', 'PROPN')",1.7,9632,Naima (Providence),2
10524,"('PROPN', 'ADV')",1.7,9632,Naima (Providence),2
10525,"('ADP', 'PROPN', 'ADV')",1.7,9632,Naima (Providence),3
10526,"('ADJ', 'ADJ')",1.7,9633,Naima (Providence),2
10527,"('ADJ', 'ADJ')",1.7,9633,Naima (Providence),2
10528,"('ADJ', 'ADJ', 'ADJ')",1.7,9633,Naima (Providence),3
10529,"('ADJ', 'NOUN')",1.7,9634,Naima (Providence),2
10530,"('NOUN', 'ADJ')",1.7,9634,Naima (Providence),2
10531,"('ADJ', 'NOUN', 'ADJ')",1.7,9634,Naima (Providence),3
10532,"('NOUN', 'VERB')",1.7,9635,Naima (Providence),2
10533,"('VERB', 'NOUN')",1.7,9635,Naima (Providence),2
10534,"('NOUN', 'VERB', 'NOUN')",1.7,9635,Naima (Providence),3
10535,"('PROPN', 'PROPN')",1.7,9636,Naima (Providence),2
10536,"('PROPN', 'PROPN')",1.7,9636,Naima (Providence),2
10537,"('PROPN', 'PROPN', 'PROPN')",1.7,9636,Naima (Providence),3
10538,"('VERB', 'PROPN')",1.7,9637,Naima (Providence),2
10539,"('PROPN', 'PROPN')",1.7,9637,Naima (Providence),2
10540,"('VERB', 'PROPN', 'PROPN')",1.7,9637,Naima (Providence),3
10541,"('VERB', 'PRON')",1.7,9638,Naima (Providence),2
10542,"('PRON', 'NOUN')",1.7,9638,Naima (Providence),2
10543,"('VERB', 'PRON', 'NOUN')",1.7,9638,Naima (Providence),3
10544,"('NOUN', 'NOUN')",1.7,9639,Naima (Providence),2
10545,"('NOUN', 'NOUN')",1.7,9639,Naima (Providence),2
10546,"('NOUN', 'NOUN', 'NOUN')",1.7,9639,Naima (Providence),3
10547,"('ADJ', 'ADJ')",1.7,9640,Naima (Providence),2
10548,"('ADJ', 'ADJ')",1.7,9640,Naima (Providence),2
10549,"('ADJ', 'ADJ', 'ADJ')",1.7,9640,Naima (Providence),3
10550,"('NOUN', 'NOUN')",1.7,9641,Naima (Providence),2
10551,"('NOUN', 'NOUN')",1.7,9641,Naima (Providence),2
10552,"('NOUN', 'NOUN', 'NOUN')",1.7,9641,Naima (Providence),3
10553,"('PROPN', 'PROPN')",1.7,9642,Naima (Providence),2
10554,"('PROPN', 'PROPN')",1.7,9642,Naima (Providence),2
10555,"('PROPN', 'PROPN', 'PROPN')",1.7,9642,Naima (Providence),3
